user_id,tag_id
442802,785
322283,432
433446,884
470590,531
479983,900
363950,900
160532,727
128237,785
312971,709
280639,432
303706,531
447303,145
19945,432
322284,145
119073,727
128238,432
160533,593
20035,593
373182,432
363953,785
18100,593
396358,145
280640,785
461224,785
479985,727
20127,709
303707,531
220512,531
312973,432
257389,531
20179,531
461227,267
470593,727
447304,900
20247,727
280641,593
322285,432
419554,601
303708,601
396361,531
382485,145
405704,785
340823,267
433451,785
303709,709
350156,432
257393,531
373187,593
405705,432
289953,432
20438,709
461230,884
9640,785
479988,593
303711,601
419556,267
363957,531
128249,432
479989,267
312976,709
363958,900
373188,709
2682,593
405706,531
396364,727
3552,267
343825,900
303712,145
382488,785
3593,601
3578,884
3603,593
312977,267
479990,267
396365,145
461232,884
447310,884
419559,267
303713,145
363960,709
479991,727
433455,884
363961,593
368554,900
373191,267
447311,884
303714,900
382491,709
373192,593
405710,267
3629,900
192836,709
461238,601
7802,727
447313,785
461239,432
10252,709
20950,267
363964,432
470601,531
405711,432
350165,145
303717,884
484494,531
128256,145
257402,267
382495,593
303718,900
350168,593
461241,884
433462,709
396370,432
405714,145
461242,593
303719,785
345339,593
280671,432
447317,432
2611,785
303720,531
470606,593
396372,267
21299,267
345340,900
405716,145
350170,709
484498,145
461244,601
433465,432
128259,267
128260,727
447319,709
461245,884
433466,432
396374,267
345342,785
447320,900
8974,432
350172,709
484500,531
21627,900
280675,601
21677,900
396376,727
461250,593
13413,267
447322,884
447324,900
21801,785
396377,900
345346,601
128263,601
350175,267
461251,727
433472,601
257411,785
128264,267
382504,267
405722,601
396378,432
419576,267
6822,727
447326,432
23771,727
22075,531
345349,727
128266,785
382506,900
447327,601
350178,727
22112,593
396381,785
419579,267
585,709
27893,727
396382,593
26479,531
382508,267
405738,601
22386,432
484510,900
447328,785
447329,601
419582,432
382510,593
128270,709
447330,785
396385,785
419583,593
461259,785
22520,432
405742,709
447331,145
396386,884
22590,531
396387,601
128271,593
433500,900
447332,593
419585,900
484514,884
382515,785
447333,601
433501,709
128273,785
405745,709
484516,432
484518,601
12698,267
405747,145
23016,709
382517,531
396391,709
433511,900
419592,709
382518,267
23130,531
396392,900
461268,785
354688,601
396393,531
484523,267
461269,267
447342,432
419594,432
396394,900
484524,601
419595,601
461270,785
447344,267
419596,785
396395,900
354691,709
484525,531
405754,884
405755,267
396396,432
470647,432
419597,145
461272,884
447345,601
433516,709
484526,900
382558,601
419598,593
396398,593
447347,432
23693,432
23694,145
354694,593
23676,531
419599,727
461274,900
484528,884
354695,593
382560,432
419600,432
405758,601
447348,531
396400,727
382561,593
405759,884
23845,900
484530,601
461278,267
405761,785
447352,900
9,531
419604,145
447353,593
354701,145
405762,884
461279,785
382565,900
24197,727
461280,432
447354,900
419606,601
396431,900
447355,709
419607,432
396432,785
382567,145
396433,432
24474,531
461284,432
396434,709
484538,267
382570,267
396435,785
447359,900
470659,601
419610,145
419611,593
447360,601
24659,709
447361,531
382572,785
461291,145
447362,900
396438,601
484542,145
447363,432
382575,145
438037,432
419642,709
419643,785
396440,145
461294,601
447364,531
28350,785
419644,727
438039,432
447365,709
382577,727
25083,601
25119,432
461296,432
419645,531
447366,900
447367,709
419646,267
382579,785
25193,884
461297,601
484547,593
447368,709
10642,593
419647,884
25378,900
419649,145
447370,531
438043,601
419650,884
14206,531
461301,267
461302,267
25646,900
484554,145
461303,709
447374,601
461305,709
447375,785
484556,884
447376,709
160543,709
484557,884
447377,531
461307,884
26041,432
26059,593
461308,709
26112,785
424157,709
26212,785
23,900
31,709
33,785
26292,727
40,593
26293,601
461336,593
61,593
88,884
72,727
65,267
67,709
26540,709
447415,145
461339,601
424167,900
447417,267
424168,900
44,785
26753,709
461343,709
85,593
34,900
26754,432
424170,145
447419,727
447420,531
26958,145
461349,531
447421,884
447422,531
424173,601
27067,884
461350,531
447423,900
424174,785
19929,267
424175,709
12,785
23751,785
484574,593
447425,432
424176,785
2146,727
2150,785
925,884
484577,727
484578,531
27522,900
27595,145
484579,145
1902,900
447431,267
14,709
447432,432
16,785
1351,900
447433,727
27,267
20243,432
447434,709
484585,709
27977,145
447437,709
101,267
447439,432
95,900
157,900
447440,601
94,785
19854,727
447441,900
128,900
125,432
126,601
188299,884
113,601
149,267
129,884
111,884
120,884
166,785
154,884
28742,593
145,267
119,900
188,900
20956,601
180,593
190,884
191,785
187,709
196,601
29698,531
29758,593
29893,145
30031,601
207,884
2135,884
30380,785
209,601
12243,531
170,727
244,531
297,601
215,145
20229,727
220,593
284,593
212,432
225,727
229,593
243,727
222,267
13601,900
15293,593
15687,709
314,727
354,884
360,601
319,785
278,884
364,267
387,432
370,145
340,432
269,593
15154,593
343,900
399,267
256,432
366,531
263,884
342,709
18546,531
20930,785
378,727
350,709
18144,884
362,900
339,145
403,145
18186,593
437,709
394,267
17683,432
17827,432
18165,432
18163,727
18170,267
18064,593
18171,785
409,900
396,709
17991,432
349,267
21758,601
22337,531
446,593
313,884
23284,785
22385,727
22319,601
22399,145
22546,593
23064,601
458,900
455,884
23364,432
23378,884
23397,785
23408,884
23517,884
23614,709
23616,145
418,267
463,267
477,432
445,727
473,432
512,531
424,884
464,900
483,593
482,900
481,884
20218,531
416,601
69715,267
466,531
19405,601
19942,593
20157,432
449,785
451,601
540,727
511,267
24250,593
24267,785
24372,432
24393,727
24430,785
24191,267
69745,267
541,727
24236,593
516,145
499,785
24414,785
520,785
533,884
538,727
560,145
510,709
24237,785
674,267
639,145
575,709
676,601
611,884
607,785
597,267
664,727
662,267
671,432
739,145
678,593
766,884
666,601
642,531
687,601
771,709
748,593
20253,727
718,601
769,709
727,727
803,785
805,601
735,727
813,432
844,531
783,727
802,727
832,593
842,593
740,267
736,709
729,727
724,593
738,593
788,709
856,145
808,267
722,531
932,432
853,900
930,432
787,432
713,727
762,145
884,727
833,785
875,785
918,145
24447,709
1010,709
922,601
1070,900
1081,267
1027,601
1064,884
1025,900
887,884
1080,884
1056,267
945,593
975,900
1092,785
1132,727
1163,432
1109,593
1072,601
1101,884
1169,531
1120,727
1141,709
1136,593
1250,145
1253,145
1234,785
1238,601
1258,432
1199,593
1207,785
1212,785
1221,900
1263,884
1243,785
1203,884
1269,785
1249,593
1256,432
1335,900
1295,884
1285,531
1334,900
1290,531
1287,900
1345,432
20257,593
1325,593
1399,531
1349,785
1481,900
1352,432
1411,531
24392,709
1374,145
1383,900
1484,900
1398,145
1381,727
1371,727
1373,727
1350,601
1482,785
1388,432
1414,593
1319,601
1359,267
1358,727
1360,709
1437,145
1429,145
1442,709
1470,145
1452,531
1502,884
1494,432
1457,593
1511,884
1499,601
1434,267
1473,709
1572,601
1556,900
1462,785
1487,727
1576,727
1555,267
1455,145
1445,531
1628,900
1543,900
1505,593
1530,601
1667,432
1579,601
1539,267
1522,785
1534,593
1627,900
1541,432
1512,900
1562,785
1575,884
1588,884
1710,884
1692,900
1644,531
1623,145
1600,601
1704,727
1690,267
1807,593
1786,785
1809,145
1806,432
1785,267
1619,785
1772,900
1791,601
1788,145
1671,267
1873,900
1897,601
1881,709
1862,900
1895,593
1830,900
1789,785
1834,785
1978,531
1912,709
1937,785
1921,884
1971,709
1990,785
2010,432
2057,785
2105,531
2020,727
2066,727
2044,267
2043,785
2033,267
2013,785
2083,145
2085,709
2097,593
2026,145
2090,785
2120,785
2127,709
2201,593
2092,267
2121,593
2129,785
2191,593
2192,531
2171,593
2058,601
2159,727
2122,432
2280,709
2228,267
2306,785
2248,531
2174,727
2156,145
2272,432
2274,884
2218,884
2341,145
2291,601
2309,601
2323,727
2326,709
2305,727
2268,267
2322,884
2350,727
2384,884
2394,900
2390,785
2420,884
2440,884
2318,267
2443,884
2449,531
2407,593
2438,709
2452,900
2388,593
2454,884
2426,727
2385,531
2419,785
2402,267
2421,785
2460,884
2432,900
2493,531
2416,531
2583,145
2535,267
2474,727
2515,900
2465,709
2473,432
2503,900
2483,884
2548,267
2524,785
2466,727
2540,267
2685,709
2636,884
2618,727
2600,593
2572,267
2659,432
2637,593
2598,267
2559,145
2544,145
2570,432
2635,727
2674,727
2556,709
2615,267
2647,727
2616,145
2697,709
2711,531
2714,531
2690,900
2717,727
2760,593
2688,531
2681,145
2629,531
2769,727
2675,709
2731,145
2627,531
2646,593
2643,785
2693,601
2700,593
2670,145
2729,267
2686,727
2704,531
2625,884
2745,884
2837,145
2841,900
2771,900
2707,601
2785,884
2721,267
2795,593
2797,900
2765,531
2743,727
2738,884
2744,900
2822,593
2713,601
2871,593
2807,709
2872,727
2903,709
2850,709
2880,900
2791,531
2901,145
2834,531
2910,727
2917,267
2900,727
2969,709
2936,432
2943,900
2873,432
2981,884
20768,727
2923,709
3006,884
2946,900
2980,267
2987,884
2971,601
2935,727
3070,785
3057,884
3086,727
3040,601
3068,432
3089,727
3050,145
2991,709
3047,601
2950,432
3049,593
3029,785
2929,785
3062,884
2973,727
3078,884
3039,145
3091,531
3167,785
3103,267
3234,727
3102,531
3111,727
3120,531
3162,900
3125,900
3082,267
3184,785
3133,601
3228,727
3194,531
3245,601
3202,531
3246,785
3265,531
3185,593
3207,531
20896,531
20905,900
3301,531
3277,727
3342,432
3272,601
3248,785
3288,432
3331,531
3326,884
3385,709
3356,432
3408,709
3382,884
3365,709
3421,267
3384,432
3445,432
3333,785
3446,267
3404,593
20884,727
3431,593
3556,884
3522,267
3506,432
3451,900
3436,593
3415,432
3543,900
3503,267
3554,884
3450,531
3477,601
20952,727
3467,900
3484,709
3558,145
3592,727
3559,601
3498,531
3611,900
3537,727
3634,785
3700,601
3688,267
3707,432
3655,785
3677,709
3667,593
3605,785
3693,531
3675,709
3658,432
3624,727
3625,593
3651,432
3703,727
3654,785
3767,709
3738,531
3720,727
3722,785
3775,727
3747,727
3795,267
3757,267
3768,593
3641,531
3729,145
3763,900
3724,884
3792,884
3774,785
3748,593
3824,727
3807,145
3827,267
3840,884
3850,884
3849,727
3867,531
3854,267
3871,593
3838,709
3812,531
3801,593
3918,785
3941,900
3903,601
3935,900
24433,531
3866,432
3890,593
3927,531
3931,709
3961,432
3977,727
3987,727
3956,785
4058,145
4045,785
4076,267
3973,900
3979,267
3972,709
4047,884
3952,432
4074,432
4082,593
3995,884
4162,709
21050,145
4120,267
4063,531
3940,884
4091,727
3954,267
4054,709
4056,709
4258,432
4184,432
4172,601
4239,531
4185,709
4127,145
4179,785
4132,709
4150,267
4197,727
4207,432
4196,785
4183,267
4143,145
4316,709
4320,900
4249,709
4299,531
4330,432
4312,785
4300,785
4313,727
4294,432
4388,145
4387,432
4416,593
4424,145
4279,432
4353,727
4318,432
4421,709
4418,727
4322,432
4347,785
4343,432
4455,785
4426,900
4489,884
4447,593
4348,900
4483,900
4495,145
4479,727
4522,145
4560,727
4619,884
4577,727
4598,900
4555,709
4525,593
4517,267
4552,432
4573,267
4523,900
4553,267
4536,531
4588,709
4527,884
4569,884
4661,145
4613,601
4664,785
4583,601
4592,785
4649,593
4614,884
4631,267
4623,145
4595,601
4725,145
4639,900
4630,267
4615,727
4657,900
4683,727
4667,727
4735,432
4730,145
4703,267
4688,709
4829,785
4843,145
4882,785
4852,785
4793,900
4837,145
4847,727
4757,727
4815,727
4750,709
4803,145
4907,727
4880,727
4879,727
4928,593
4886,267
4941,145
4833,145
4933,884
4929,709
4922,900
4903,267
4949,727
4890,531
4864,593
4902,145
4978,709
5035,727
5004,593
4918,884
4975,709
5016,727
4953,884
5012,593
4983,601
4959,727
5039,785
4979,709
4969,709
5005,884
4960,727
5057,785
5081,432
5090,432
5071,709
5025,785
5113,601
5111,709
5112,432
5120,900
5048,900
5134,531
5193,432
5138,601
5188,145
5140,727
5141,593
5187,531
5133,531
5156,531
5175,709
5274,601
5348,709
21611,432
21908,531
5276,785
5253,267
21328,593
5264,709
5272,709
22117,900
5232,884
5153,709
5205,601
22124,432
25455,709
21896,267
21888,531
21760,900
22754,785
5286,601
5322,785
5356,432
5293,785
5291,727
5340,709
5290,531
5349,145
5326,601
5405,785
5412,601
5468,531
5469,432
5377,531
5426,785
5391,531
5481,267
5444,900
5507,601
5590,593
5551,900
5455,601
5451,145
5547,601
5575,727
5495,531
5588,601
5499,267
5445,432
5553,432
5555,531
5472,145
5518,432
5478,727
5562,900
5621,267
5656,785
5651,900
5611,601
5565,709
5542,432
5570,884
5599,145
5586,531
5596,601
5640,884
5650,267
5584,884
5684,727
5718,531
5702,900
5676,709
5695,785
5615,601
5720,267
5724,267
5727,267
5741,432
5573,884
5737,884
5688,593
5667,593
5771,593
5804,727
5765,267
5776,785
5775,432
5780,601
5761,709
5814,267
5758,785
5818,267
5726,709
5847,531
5662,601
5846,884
5774,432
5872,145
5803,884
5859,145
5901,267
5876,884
5890,900
5886,709
25628,432
5983,432
6041,900
25610,727
5925,531
6060,432
5986,145
5962,267
5917,267
6002,900
6010,145
5968,900
5913,884
5971,531
5924,727
5951,709
5975,709
5961,593
6007,900
5915,267
6061,267
5955,601
6101,531
6036,884
6023,531
6087,267
6117,709
6005,593
6008,709
6013,709
6019,884
6092,900
6037,145
5991,145
6064,267
6107,884
6109,785
5956,593
6088,727
6014,900
6130,709
6212,785
6139,601
6221,531
6076,785
6126,884
6202,601
6114,432
6184,709
6118,601
6191,900
6148,145
6051,432
6173,727
6142,900
6104,601
6113,267
6265,593
6206,432
6194,900
6288,884
6210,593
6267,900
6207,432
6145,884
6218,145
6205,709
6260,900
6366,785
6342,884
6318,785
6357,884
6272,593
6320,601
6331,531
6299,145
6368,727
6370,884
6254,601
6332,727
6328,709
6345,432
6381,900
6430,601
6392,884
6451,709
13386,727
6354,593
6409,727
6446,593
6238,900
6374,785
6393,601
25722,601
6527,145
6580,432
6460,432
6498,593
6504,601
6605,785
6483,900
6531,884
6519,145
6529,432
6490,884
6608,709
6676,432
6536,531
6599,601
6693,601
6581,601
6546,709
6562,727
6745,884
6625,785
6759,432
6763,709
6659,593
6628,531
6654,900
6707,884
6694,531
6811,432
6761,145
6827,267
6696,900
6770,785
6805,601
6843,709
6751,884
6704,727
6842,709
6781,709
6901,432
6905,601
6885,593
6863,884
6897,593
6902,593
6810,145
6907,727
6816,145
6988,267
7028,267
6921,884
6937,900
6954,593
6927,145
6952,145
7018,593
6967,709
6941,432
6956,531
6944,531
7058,709
7080,727
7085,432
7069,531
7089,531
7054,432
7011,900
7098,601
7035,267
7022,432
7037,900
7053,900
7023,709
7029,531
7057,531
7082,593
7108,709
7114,900
7124,709
7150,267
7149,785
7244,531
7195,145
7189,785
7087,531
7223,884
7164,785
7193,593
7188,145
7236,709
7275,267
7291,884
7289,593
7311,884
7182,884
7290,709
7316,727
7167,432
7177,145
7322,884
7293,145
7304,531
7245,727
7247,145
7345,709
7358,145
7378,727
7303,709
7393,900
7257,727
7364,727
7352,884
7363,884
7330,785
7371,531
7453,531
7421,593
7396,884
7426,267
7404,593
7410,785
7420,432
7398,709
7428,267
7427,145
7413,900
7433,900
7516,593
7555,601
7484,727
7492,145
7531,900
7489,531
7481,145
7558,593
7554,432
7491,884
7536,432
7480,593
7544,267
7511,267
7611,432
7594,884
7606,593
7604,900
7700,267
7610,785
7612,145
7581,593
7573,709
7580,531
7616,884
7586,709
7672,267
7637,593
7698,900
7730,593
7679,727
7660,709
7695,432
7658,884
7665,785
7731,785
7702,709
7641,709
7640,432
7652,593
7710,432
7694,432
7697,709
7801,593
7769,785
7736,884
7746,593
7737,267
7750,593
7748,267
7766,531
7827,531
7840,593
7877,531
7772,593
7916,267
7864,727
7856,785
7928,432
7848,900
7919,267
7949,785
7974,531
7887,267
7971,531
7925,145
8013,727
7881,593
7976,267
7993,531
7936,531
8045,531
8139,900
8095,727
8065,531
8098,727
8021,593
7935,727
8097,267
8072,267
8033,709
8259,709
8184,531
8173,593
8286,884
8186,709
8206,601
8151,531
8156,709
8274,531
8247,267
8227,785
8268,900
8319,601
8394,531
8362,709
8357,531
8395,432
8339,531
8365,267
8299,884
8331,709
8470,145
8485,593
8504,531
8453,267
8473,900
8451,727
8495,593
8455,884
8497,785
8458,727
8439,785
8371,531
8418,145
8501,884
8616,267
8621,709
8675,727
8664,601
8727,785
8708,145
8734,267
8701,145
8731,267
8511,593
8723,432
8671,432
8801,267
8830,145
8771,432
8757,900
8744,785
8767,145
8802,709
8759,145
8717,145
8760,531
8834,145
8879,593
8933,709
8899,145
8927,531
8961,531
8922,785
8928,785
8893,727
8967,727
9063,884
8968,145
9045,531
8909,884
9026,709
9018,900
9017,267
9058,145
9030,267
9003,531
9066,900
9004,593
9092,709
9083,593
9148,601
26399,145
26384,884
9279,432
9221,145
9237,593
9232,267
9211,601
9190,145
9297,601
9194,785
9248,785
9387,432
9362,593
9351,709
9368,709
9310,884
9347,593
9316,593
9311,145
9323,267
9353,601
9388,145
9260,267
9267,145
9346,601
9338,727
9511,900
9493,900
9339,432
9582,900
9573,531
9598,432
9592,785
9591,145
9527,145
10205,900
9727,884
9649,785
9658,709
9738,709
9652,145
9802,884
9800,900
9758,709
9801,267
9697,900
9818,601
9685,432
9835,267
9752,785
9688,884
9823,785
9780,531
9887,900
9886,709
9933,432
9762,727
9895,900
9866,267
9860,709
9855,145
9864,785
9873,145
9905,709
9851,709
9965,593
9968,531
10038,727
10004,531
9996,785
10049,267
10031,531
9939,432
10064,884
10012,267
9955,145
9885,900
10055,593
9957,785
10041,432
10148,785
10092,884
10042,709
10040,900
10136,267
10093,709
10061,601
10154,601
10175,593
10204,593
10259,727
10183,531
10214,432
10312,709
10329,531
10322,785
10359,531
10337,531
10273,267
10277,145
10429,709
10426,727
10392,727
10437,709
10475,531
10408,267
10478,593
10406,531
10421,727
10376,601
10397,785
10384,709
10500,709
10562,531
10481,785
10569,145
10554,267
10507,709
10556,601
10580,709
10638,709
10665,432
10640,601
10643,900
10656,785
10697,267
10720,727
10644,727
10679,727
10614,900
10599,432
10754,432
10733,145
10760,145
10711,709
10786,727
10776,432
10719,709
10753,884
10801,884
10718,884
10729,267
10913,432
10837,884
10902,900
10844,785
10968,900
10961,145
10927,601
10960,727
11014,145
10949,593
10983,785
10957,145
11011,593
10959,267
11051,432
11000,267
10955,593
11094,593
11107,709
11044,593
11143,145
11091,785
11048,267
11140,709
11075,601
11108,432
11157,593
11033,884
11260,785
11180,601
11274,884
11261,709
11136,727
11266,900
11255,709
11173,785
11189,601
11303,593
11252,709
11463,900
11426,709
11413,709
11393,267
11465,531
11428,145
11403,709
11455,785
11400,593
11453,531
11434,900
11479,900
11482,884
11534,709
11510,145
11591,785
11602,785
11571,900
11487,785
11535,900
11607,267
11478,884
11518,145
11474,593
11580,884
11480,145
11613,531
11681,900
11669,432
11601,727
11570,432
11699,601
11585,900
11693,884
11622,593
11711,593
11689,432
11594,432
11638,432
11668,709
11640,432
11617,601
11645,267
11751,601
11694,593
11808,601
11752,884
11764,432
11810,593
11800,432
11740,145
11648,900
11737,785
11768,900
11743,884
11824,900
11860,145
11819,531
11838,601
11830,267
11904,785
11903,432
11872,785
11917,785
11946,727
11930,601
12014,432
11969,727
11960,593
11973,593
11943,267
12066,593
26787,884
12019,267
11984,145
12081,601
12112,884
12041,432
12111,531
11933,531
12107,145
12058,531
26784,601
12184,709
12143,531
12167,709
12159,601
12212,593
12186,727
12176,267
12337,145
12254,884
12261,601
12322,601
12294,727
12356,727
12291,593
12266,884
12240,267
12263,531
12367,145
12432,145
12425,900
12474,900
12413,785
12417,601
12371,145
12442,727
12307,531
12406,145
12468,884
12540,593
12568,267
12505,601
12493,900
12411,145
12429,432
12507,900
12556,884
12549,709
12430,593
12550,531
12502,267
22747,531
12492,900
12419,785
22748,145
12410,601
12526,884
12586,267
12676,884
12582,709
12633,601
12607,593
12773,593
12675,601
12686,593
12702,709
12757,727
12729,267
12663,601
12719,267
12693,267
12717,267
12669,432
12777,531
12800,601
12807,884
12812,432
12846,267
12799,900
12824,900
12783,709
12747,593
12840,145
12864,145
12821,593
12837,709
12958,785
12886,267
12912,900
12924,900
12959,709
12961,785
12988,601
13049,884
13043,145
13053,727
12903,531
13004,531
13128,709
13115,601
12986,900
13139,593
13033,900
13159,900
13101,900
13067,727
13066,145
13121,727
13034,900
13110,531
13203,531
13179,267
13259,267
13198,531
13223,884
13157,267
13146,432
13215,709
13149,531
13210,267
13263,884
13224,601
13171,900
13222,785
13217,145
13316,267
13235,884
13306,709
13325,593
13339,785
13340,785
13183,601
13343,884
13351,593
13308,709
13352,900
13355,267
13234,884
13282,593
13319,432
13327,267
13300,267
13303,884
13301,145
13305,432
13307,727
13322,593
13323,432
13246,432
13310,785
13314,900
13333,593
13334,531
13336,145
13346,593
13356,785
13247,145
13365,531
13402,593
13454,145
13309,601
13368,785
13369,884
13370,593
13354,593
13379,267
13417,785
13431,145
13422,593
13423,884
13464,531
13435,785
13446,531
13452,601
13396,531
13399,531
13408,727
13461,267
13450,884
13324,432
13388,145
13419,884
26033,727
26034,785
26035,709
13438,709
26031,900
13466,601
13418,727
13432,432
13387,709
13380,267
13451,432
13378,884
13317,601
13360,900
13444,593
13367,531
13357,267
13376,432
13384,145
13539,727
13470,145
13469,884
13555,709
13564,432
13566,727
13488,900
13561,432
13483,601
13506,432
13508,601
13519,145
13522,900
13472,145
13518,531
13505,601
13489,267
13543,727
13479,884
13533,593
13478,727
13496,785
13414,900
13491,884
13415,145
22762,145
13515,267
13498,884
13486,145
13493,727
13503,531
13511,531
13517,727
13525,601
13536,145
13490,531
13534,727
13473,884
13540,531
13541,785
13544,900
13535,709
13485,709
13484,785
13559,727
13523,601
13563,267
13500,900
13547,785
13507,601
13514,601
13528,709
13660,267
13600,900
13606,601
13646,145
13612,884
13661,432
13562,145
13607,531
13554,267
13567,145
13568,785
13662,145
13570,601
13596,593
13595,593
13597,727
13617,593
13608,884
13630,601
13579,432
13616,267
13622,900
13619,601
13623,432
13631,709
13584,884
13627,593
13621,145
13560,593
13553,727
13641,785
13659,593
13642,601
13643,727
13620,267
13654,267
13647,145
13574,727
13663,432
13614,785
13576,785
13645,727
13588,709
13664,727
13573,601
13572,884
13580,593
13582,785
13604,531
13591,531
13692,900
13686,601
13690,601
13708,884
13687,432
13546,145
13704,785
13697,709
13705,432
13710,145
22770,531
13634,900
13711,727
13700,785
13677,709
13689,785
13639,145
13746,785
13750,267
13667,267
13754,601
13760,593
13716,593
13668,531
13718,145
13732,531
13669,727
13721,267
13694,531
13666,709
13764,267
13730,900
13676,593
13727,785
13728,531
13548,709
13740,601
13741,601
13671,727
13749,593
13685,531
13681,267
13693,785
13719,785
13767,727
13736,145
13696,709
13655,884
13678,145
13706,900
13729,900
13709,432
13670,785
13679,593
13684,531
13691,593
13755,267
13762,709
13789,884
13791,727
13831,267
13810,267
13808,531
13811,727
13818,432
13756,785
13765,145
13777,145
13809,145
13823,884
13798,145
13787,709
13834,900
13813,709
13828,727
13866,593
13838,531
13835,267
13847,267
13807,785
13796,432
13795,593
13780,531
13782,145
26797,531
13786,785
13698,593
13826,593
13836,785
13772,709
13747,709
13769,601
13785,531
13742,785
13778,267
13766,432
13763,593
13790,727
13788,593
13773,145
13830,267
13837,727
13848,900
13792,601
13751,785
13752,145
13855,531
13936,601
13870,267
13850,727
13950,900
13877,267
13897,601
13913,601
13839,727
13880,884
13881,593
13856,727
13886,709
13921,884
13925,432
13891,267
13876,267
13893,267
13928,267
13849,785
13805,593
13898,884
13944,432
13902,145
13908,709
13907,601
13920,145
13931,267
13817,593
13929,531
13906,900
13918,785
13882,531
13812,593
13854,709
13901,531
13926,267
13933,785
13800,785
13910,601
13852,601
13861,709
13802,884
13797,900
13759,432
13832,785
13871,145
13853,601
13883,785
13904,267
14012,785
13919,727
13953,432
13917,593
13943,432
13938,593
13892,531
13923,727
13970,145
13956,593
13957,785
13986,531
13885,531
13982,884
14000,785
13985,267
13955,785
13968,593
13996,267
13994,709
14020,593
14005,727
13978,884
13954,785
14032,267
13989,709
13899,267
14031,709
14015,709
14003,884
14022,884
14004,145
13999,900
14023,593
13995,531
13962,884
14017,884
13972,884
13959,727
13960,900
14024,900
13873,601
13874,267
13991,785
13941,900
14027,785
14056,593
14135,785
14081,785
14040,145
14079,900
14047,593
14066,900
14075,531
13983,593
14065,601
14096,601
14052,601
14088,145
14094,900
14073,601
14108,531
14043,900
14080,727
14095,727
14054,900
14058,709
14053,531
14086,432
14030,593
14098,145
14057,709
14070,785
14036,785
14089,884
14105,884
14112,432
14068,709
14038,727
14103,601
14111,432
14084,593
14091,145
14137,531
14139,432
14021,709
14007,709
14078,727
14044,145
14124,593
14064,785
14097,709
14067,900
14101,145
14060,884
14136,601
14087,785
14041,531
14037,601
14039,531
14085,432
14161,267
14158,884
14160,727
14131,709
14189,267
14192,900
14203,593
14164,432
14143,709
14181,601
14223,727
14254,531
14217,709
14257,709
14165,531
14184,593
14117,531
14187,601
14128,884
14153,709
14250,531
14132,267
14273,900
14175,145
14049,145
14114,709
14071,432
14134,900
14188,727
14185,432
14125,709
14174,593
14138,432
14178,884
14146,884
14147,727
14182,709
14145,432
14156,593
14173,432
14163,145
14172,900
14179,727
14168,145
14262,267
14258,531
14148,900
14115,785
14204,727
14261,145
14241,900
14235,785
14225,601
14255,267
14260,267
14265,145
14242,900
14264,531
14216,432
14248,593
14313,432
14226,432
14237,593
14256,900
14259,785
14247,145
14240,900
14215,145
14271,267
14229,709
14268,709
14269,601
14270,593
14249,593
14207,267
14150,601
14195,267
14296,785
14290,727
14333,432
14286,785
14344,709
14282,531
14233,601
14274,593
14275,432
14278,601
14280,531
14341,601
14348,884
14299,601
14236,145
14228,601
14201,267
14315,432
14244,727
14220,267
14245,709
14218,900
14210,267
14253,531
14307,267
14346,432
14331,884
14324,709
14345,531
14327,900
14302,709
14332,432
14291,432
14297,785
14334,709
14336,432
14298,601
14317,727
14305,145
14285,900
14316,432
14339,531
14353,884
14383,900
14416,727
14308,900
14288,727
14311,709
14371,432
14396,709
14373,709
14300,531
14375,727
14289,601
14388,531
14276,785
14418,727
14366,531
14390,601
14399,593
14376,709
14403,145
14359,432
14395,267
14358,593
14381,727
14406,727
14397,593
14284,884
14283,432
14328,432
14335,601
14389,531
14251,709
14301,432
14293,601
14306,601
14319,267
14432,884
14417,531
14387,601
14320,884
14424,593
14430,884
14420,593
14428,884
14372,709
14378,432
14502,900
14318,884
14407,727
14497,601
14470,900
14458,145
14503,145
14445,884
14493,531
14405,531
14483,432
14357,432
14501,601
14498,884
14460,432
14461,785
14475,267
14463,884
14364,601
14500,593
14355,884
14465,785
14474,884
14480,267
14468,601
14469,593
14472,267
14499,785
14415,531
14464,267
14449,727
14437,601
14484,785
14486,432
14360,785
14427,900
14438,267
14488,601
14510,267
14361,593
14506,432
14413,531
14354,432
14321,727
14402,884
14377,900
14444,432
14466,593
14556,531
14467,145
14446,900
14523,267
14560,884
14538,432
14547,709
14537,531
14570,267
14558,900
14514,884
14555,709
14527,900
14561,145
26239,432
14524,432
14533,267
14520,593
14551,727
14541,884
14596,785
14572,727
14508,709
14529,727
14595,267
14571,267
14525,785
14536,709
14495,900
14557,531
14543,884
14565,601
14585,432
14459,267
14569,785
14531,145
14593,601
14471,709
14567,601
14526,884
14588,531
14559,884
14534,727
14434,145
14515,727
14513,727
14450,709
14453,593
14442,531
14440,884
26238,267
14492,785
14511,900
14491,531
14478,593
14441,709
14490,900
14448,709
14462,709
14562,531
14580,432
14663,432
14584,531
14598,432
14603,267
14607,709
14610,432
14638,785
14612,727
14643,884
14576,145
14546,727
14616,785
14625,593
14599,900
14564,267
14661,145
14516,709
14578,709
14521,709
14637,531
14640,145
14641,601
14642,601
14532,727
14613,727
14587,727
14592,531
14630,145
14602,727
14512,531
14658,593
14648,709
14653,601
14647,601
14606,145
14626,884
14614,900
14659,267
14600,900
14620,884
14575,727
14627,709
14530,785
14622,432
14605,727
14668,593
14688,531
